X,Y,longitude,latitude,unique_num,id_no,rev_bis,name_en,name_fr,short_desc,short_de_1,justificat,justific_1,date_inscr,secondary_,danger,date_end,danger_lis,area_hecta,C1,C2,C3,C4,C5,C6,N7,N8,N9,N10,criteria_t,category,category_s,states_nam,states_n_1,region_en,region_fr,iso_code,udnp_code,transbound,d,icon_url
-123.9980556,41.37388889,-123.998055600000001,41.373888890000003,"147","134",,Redwood National and State Parks,Parcs d'État et national Redwood,"<p>Redwood National Park comprises a region of coastal mountains bordering the Pacific Ocean north of San Francisco. It is covered with a magnificent forest of coastal redwood trees, the tallest and most impressive trees in the world. The marine and land","<p>Région de montagnes longeant le Pacifique au nord de San Francisco, le parc national Redwood est couvert d'une magnifique forêt de séquoias à feuilles d’if – arbres les plus hauts et les plus impressionnants du monde. La faune marine et terres",,,"1980",,"0",,,41571.000000000000000,"0","0","0","0","0","0","1","0","1","0",(vii)(ix),Natural,N,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",1980/01/01,./2.png
-86.10305556,37.18722222,-86.103055560000001,37.187222220000002,"168","150",,Mammoth Cave National Park,Parc national de Mammoth Cave,"<p>Mammoth Cave National Park, located in the state of Kentucky, has the world's largest network of natural caves and underground passageways, which are characteristic examples of limestone formations. The park and its underground network of more than 56","<p>Situé dans l'État du Kentucky, le parc national de Mammoth Cave contient le plus grand réseau de cavernes et de galeries souterraines naturelles du monde, exemples caractéristiques de formations calcaires. Le parc et son réseau souterrain de plus",,,"1981",,"0",,,21191.000000000000000,"0","0","0","0","0","0","1","1","0","1",(vii)(viii)(x),Natural,N,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",1981/01/01,./2.png
-123.4488889,47.74833333,-123.448888900000000,47.748333330000001,"169","151",,Olympic National Park,Parc national Olympique,"<p>Located in the north-west of Washington State, Olympic National Park is renowned for the diversity of its ecosystems. Glacier-clad peaks interspersed with extensive alpine meadows are surrounded by an extensive old growth forest, among which is the be","<p>Situé au nord-ouest de l'État de Washington, le parc national Olympique est célèbre pour la diversité de ses écosystèmes. Des pics couronnés de glaciers parsemés de grandes prairies alpines sont entourés d'une vaste forêt ancienne où se tr",,,"1981",,"0",,,369659.799999999988358,"0","0","0","0","0","0","1","0","1","0",(vii)(ix),Natural,N,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",1981/01/01,./2.png
-90.06138889,38.65861111,-90.061388890000003,38.658611110000002,"2191","198",,Cahokia Mounds State Historic Site,Site historique d'Etat des Cahokia Mounds,"<p>Cahokia Mounds, some 13 km north-east of St Louis, Missouri, is the largest pre-Columbian settlement north of Mexico. It was occupied primarily during the Mississippian period (800–1400), when it covered nearly 1,600 ha and included some 120 mounds.","<p>Le site des Cahokia Mounds, à environ 13 km au nord de Saint Louis, Missouri, représente le plus grand foyer de peuplement précolombien au nord du Mexique. Il a été occupé essentiellement pendant le mississippien (800-1400), période où il couv",,,"1982",,"0",,,541.000000000000000,"0","0","1","1","0","0","0","0","0","0",(iii)(iv),Cultural,C,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",1982/01/01,./0.png
-83.43555556,35.59305556,-83.435555559999997,35.593055560000003,"289","259",,Great Smoky Mountains National Park,Parc national des Great Smoky Mountains,"<p>Stretching over more than 200,000 ha, this exceptionally beautiful park is home to more than 3,500 plant species, including almost as many trees (130 natural species) as in all of Europe. Many endangered animal species are also found there, including","<p>S'étendant sur plus de 200 000 ha, ce parc d'une beauté exceptionnelle abrite plus de 3 500 espèces végétales, dont presque autant d'arbres (130 essences naturelles) que l'Europe tout entière. On y trouve aussi de nombreuses espèces animales me",,,"1983",,"0",,,209000.000000000000000,"0","0","0","0","0","0","1","1","1","1",(vii)(viii)(ix)(x),Natural,N,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",1983/01/01,./2.png
-66.125,18.46666667,-66.125000000000000,18.466666669999999,"2192","266",,La Fortaleza and San Juan National Historic Site in Puerto Rico,La Fortaleza et le site historique national de San Juan à Porto Rico,"<p>Between the <span>16th and 20th </span> centuries, a series of defensive structures was built at this strategic point in the Caribbean Sea to protect the city and the Bay of San Juan. They represent a fine display of European military architecture ada","<p>Point stratégique de la mer des Caraïbes, la baie de San Juan s'est couverte du XVI<sup>e</sup> au XX<sup>e</sup> siècle d'ouvrages défensifs qui présentent un répertoire varié de l'architecture militaire européenne adaptée aux sites portuair",,,"1983",,"0",,,33.390000000000001,"0","0","0","0","0","1","0","0","0","0",(vi),Cultural,C,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",1983/01/01,./0.png
-74.04472222,40.68944444,-74.044722219999997,40.689444440000003,"346","307",,Statue of Liberty,Statue de la Liberté,"<p>Made in Paris by the French sculptor Bartholdi, in collaboration with Gustave Eiffel (who was responsible for the steel framework), this towering monument to liberty was a gift from France on the centenary of American independence. Inaugurated in 1886","<p>Exécutée à Paris par le sculpteur Bartholdi avec la collaboration de Gustave Eiffel pour la charpente métallique, la statue colossale de la Liberté éclairant le monde fut offerte par la France pour le centenaire de l'indépendance des États-Uni",,,"1984",,"0",,,5.950000000000000,"1","0","0","0","0","1","0","0","0","0",(i)(vi),Cultural,C,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",1984/01/01,./0.png
-119.5966667,37.74611111,-119.596666700000000,37.746111110000001,"347","308",,Yosemite National Park,Parc national de Yosemite,"<p>Yosemite National Park lies in the heart of California. With its 'hanging' valleys, many waterfalls, cirque lakes, polished domes, moraines and U-shaped valleys, it provides an excellent overview of all kinds of granite relief fashioned by glaciation.","<p>Au cœur de la Californie, le parc national de Yosemite, avec ses vallées suspendues, ses cascades innombrables, ses lacs de cirque, ses dômes polis, ses moraines et ses vallées en U, permet d'observer toutes les formes d'un relief granitique faço",,,"1984",,"0",,,307934.000000000000000,"0","0","0","0","0","0","1","1","0","0",(vii)(viii),Natural,N,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",1984/01/01,./2.png
-107.9708333,36.06377778,-107.970833299999995,36.063777780000002,"405","353",rev,Chaco Culture,La culture chaco,"<p>For over 2,000 years, Pueblo peoples occupied a vast region of the south-western United States. Chaco Canyon, a major centre of ancestral Pueblo culture between 850 and 1250, was a focus for ceremonials, trade and political activity for the prehistori","<p>Pendant plus de 2 000 ans, les peuples pueblo ont occupé une vaste région au sud-ouest des États-Unis. Chaco Canyon, grand foyer de la culture ancestrale pueblo entre 850 et 1250, était un centre cérémoniel, commerçant et politique de la régio",,,"1987",,"0",,,14261.000000000000000,"0","0","1","0","0","0","0","0","0","0",(iii),Cultural,C,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",1987/01/01,./0.png
-155.1236111,19.40083333,-155.123611100000005,19.400833330000001,"472","409",,Hawaii Volcanoes National Park,Parc national des volcans d'Hawaï,"<p>This site contains two of the most active volcanoes in the world, Mauna Loa (4,170 m high) and Kilauea (1,250 m high), both of which tower over the Pacific Ocean. Volcanic eruptions have created a constantly changing landscape, and the lava flows reve","<p>Deux des volcans les plus actifs du monde, le Mauna Loa (4 170 m) et le Kilauea, y dominent l'océan Pacifique. Le paysage, qui change au gré des éruptions volcaniques et des coulées de lave, révèle de surprenantes formations géologiques. On y t",,,"1987",,"0",,,87940.000000000000000,"0","0","0","0","0","0","0","1","0","0",(viii),Natural,N,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",1987/01/01,./2.png
-78.50388889,38.03277778,-78.503888889999999,38.032777780000004,"2126","442",,Monticello and the University of Virginia in Charlottesville,Monticello et Université de Virginie à Charlottesville,"<p>Thomas Jefferson (1743–1826), author of the American Declaration of Independence and third president of the United States, was also a talented architect of neoclassical buildings. He designed Monticello (1769–1809), his plantation home, and his id","<p>Thomas Jefferson (1743-1826), auteur de la Déclaration d'indépendance américaine et troisième président des États-Unis, était aussi un architecte de talent, auteur de bâtiments néoclassiques. Il a conçu Monticello (1769-1809), la résidence",,,"1987",,"0",,,795.960000000000036,"1","0","0","1","0","1","0","0","0","0",(i)(iv)(vi),Cultural,C,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",1987/01/01,./0.png
-105.54167,36.43889,-105.541669999999996,36.438890000000001,"573","492",rev,Taos Pueblo,Taos Pueblo,"<p>Situated in the valley of a small tributary of the Rio Grande, this adobe settlement – consisting of dwellings and ceremonial buildings – represents the culture of the Pueblo Indians of Arizona and New Mexico.</p>","<p>Dans la vallée d'un petit affluent du Rio Grande, cet ensemble d'habitations et de centres cérémoniels en adobe est représentatif de la culture des Indiens Pueblo de l'Arizona et du Nouveau-Mexique.</p>",,,"1992",,"0",,,19.010000000000002,"0","0","0","1","0","0","0","0","0","0",(iv),Cultural,C,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",1992/01/01,./0.png
-104.3833333,32.16666667,-104.383333300000004,32.166666669999998,"852","721",,Carlsbad Caverns National Park,Parc national des grottes de Carlsbad,"<p>This karst landscape in the state of New Mexico comprises over 80 recognized caves. They are outstanding not only for their size but also for the profusion, diversity and beauty of their mineral formations. Lechuguilla Cave stands out from the others,","<p>Situé dans l'État du Nouveau-Mexique, ce paysage karstique comprend plus de 80 grottes connues, remarquables par leurs dimensions et l'abondance, la diversité et la beauté de leurs formations minérales. La grotte de Lechuguilla se distingue des a",,,"1995",,"0",,,18926.000000000000000,"0","0","0","0","0","0","1","1","0","0",(vii)(viii),Natural,N,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",1995/01/01,./2.png
-170.14582,25.34907,-170.145819999999986,25.349070000000001,"1672","1326",,Papahānaumokuākea,Papahānaumokuākea,"<p>Papahānaumokuākea is a vast and isolated linear cluster of small, low lying islands and atolls, with their surrounding ocean, roughly 250 km to the northwest of the main Hawaiian Archipelago and extending over some 1931 km. The area has deep cosmolo","<p>Papahānaumokuākea est le nom d'un vaste groupe lin&eacute;aire et isol&eacute; de petites &icirc;les et atolls &agrave; faible altitude (oc&eacute;an autour compris) situ&eacute;es &agrave; pr&egrave;s de 250 km au nord-ouest du principal archipel h",,,"2010",,"0",,,36207499.000000000000000,"0","0","1","0","0","1","0","1","1","1",(iii)(vi)(viii)(ix)(x),Mixed,C/N,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",2010/01/01,./1.png
-91.4063888889,32.6369444444,-91.406388888899997,32.636944444400001,"1978","1435",,Monumental Earthworks of Poverty Point,Tertres monumentaux de Poverty Point,"<p>Monumental Earthworks of Poverty Point owes its name to a 19th-century plantation close to the site, which is in the Lower Mississippi Valley on a slightly elevated and narrow landform. The complex comprises five mounds, six concentric semi-elliptical","<p>Poverty Point, qui doit son nom à une plantation du XIX<sup>e</sup> siècle proche du site, est situé dans la vallée inférieure du Mississippi, sur un étroit relief légèrement surélevé. Ce vaste ensemble de tertres monumentaux comprend notam",,,"2014",,"0",,,163.000000000000000,"0","0","1","0","0","0","0","0","0","0",(iii),Cultural,C,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",2014/01/01,./0.png
-98.46,29.3280555556,-98.459999999999994,29.328055555599999,"2027","1466",,San Antonio Missions,Missions de San Antonio,"<p>The site encompasses a group of five frontier mission complexes situated along a stretch of the San Antonio River basin in southern Texas, as well as a ranch located 37 kilometres to the south. It includes architectural and archaeological structures,","<p>Il s’agit d’une série de cinq ensembles d’avant-postes religieux, de part et d’autre de la rivière San Antonio, dans l’Etat du Texas, ainsi que d’un ranch situé à 37 kilomètres au sud. Le bien se compose notamment de structures archit",,,"2015",,"0",,,300.800000000000011,"0","1","0","0","0","0","0","0","0","0",(ii),Cultural,C,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",2015/01/01,./0.png
-79.4664755556,39.9055708333,-79.466475555599999,39.905570833299997,"2322","1496",,The 20th-Century Architecture of Frank Lloyd Wright,Les œuvres architecturales du XXe siècle de Frank Lloyd Wright,"<p>The property consists of eight buildings in the United States designed by the architect during the first half of the 20th century. These include well known designs such as Fallingwater (Mill Run, Pennsylvania) and the Guggenheim Museum (New York). All","Le bien regroupe huit édifices conçus par l’architecte aux États-Unis durant la première moitié du XXe siècle, parmi lesquels les créations bien connues comme la Maison sur la cascade (Mill Run, Pennsylvanie) et le musée Guggenheim (New York).",,,"2019",,"0",,,25.722999999999999,"0","1","0","0","0","0","0","0","0","0",(ii),Cultural,C,United States of America,États-Unis d'Amérique,Europe and North America,Europe et Amérique du Nord,us,usa,"0",2019/01/01,./0.png
-57.849898,-34.47119,-57.849898000000003,-34.471190000000000,"881","747",,Historic Quarter of the City of Colonia del Sacramento,Quartier historique de la ville de Colonia del Sacramento,"<p>Founded by the Portuguese in 1680 on the Río de la Plata, the city was of strategic importance in resisting the Spanish. After being disputed for a century, it was finally lost by its founders. The well-preserved urban landscape illustrates the succe","<p>Fondée par les Portugais en 1680 sur le Río de la Plata, la ville avait une fonction stratégique face à l'Empire espagnol. Disputée pendant un siècle, elle fut finalement perdue par ses fondateurs. Son paysage urbain préservé, mélange de sole",,,"1995",,"0",,,19.000000000000000,"0","0","0","1","0","0","0","0","0","0",(iv),Cultural,C,Uruguay,Uruguay,Latin America and the Caribbean,Amérique latine et Caraïbes,uy,ury,"0",1995/01/01,./0.png
-58.3316666667,-33.1177777778,-58.331666666700002,-33.117777777800001,"2025","1464",,Fray Bentos Industrial Landscape,Paysage industriel de Fray Bentos,"<p>Located on land projecting into the Uruguay River west of the town of Fray Bentos, the industrial complex was built following the development of a factory founded in 1859 to process meat produced on the vast prairies nearby. The site illustrates the w","<p>Construit sur une avancée de terre sur le fleuve Uruguay, à l’ouest de la ville de Fray Bentos, le complexe industriel est né du développement d’une usine de salaison de viandes fondée en 1859 dans le but de tirer partie de l’élevage de b�",,,"2015",,"0",,,273.800000000000011,"0","1","0","1","0","0","0","0","0","0",(ii)(iv),Cultural,C,Uruguay,Uruguay,Latin America and the Caribbean,Amérique latine et Caraïbes,uy,ury,"0",2015/01/01,./0.png
-55.7664083333,-34.7439194444,-55.766408333299999,-34.743919444399999,"2324","1612",,The work of engineer Eladio Dieste: Church of Atlántida,L’œuvre de l’ingénieur Eladio Dieste : Église d’Atlántida,"<p>The Church of Atlántida with its belfry and underground baptistery is located in Estación Atlántida, 45 km away from Montevideo. Inspired by Italian paleo-Christian and medieval religious architecture, the modernistic Church complex, inaugurated in","<p>L’église d’Atlántida, avec son clocher et son baptistère souterrain, se dresse à Estación Atlántida, à 45 km de Montevideo. Inspiré par l’architecture religieuse paléochrétienne et médiévale italienne, cet ensemble ecclésial modern",,,"2021",,"0",,,0.560000000000000,"0","0","0","1","0","0","0","0","0","0",(iv),Cultural,C,Uruguay,Uruguay,Latin America and the Caribbean,Amérique latine et Caraïbes,uy,ury,"0",2021/01/01,./0.png
60.360253,41.378088,60.360253000000000,41.378087999999998,"638","543",,Itchan Kala,Itchan Kala,"<p>Itchan Kala is the inner town (protected by brick walls some 10 m high) of the old Khiva oasis, which was the last resting-place of caravans before crossing the desert to Iran. Although few very old monuments still remain, it is a coherent and well-pr","<p>Itchan Kala est la ville intérieure, retranchée derrière des murailles de brique hautes d'une dizaine de mètres, de l'ancienne oasis de Khiva, qui était l'ultime étape des caravaniers avant de traverser le désert en direction de l'Iran. Bien qu",,,"1990",,"0",,,37.500000000000000,"0","0","1","1","1","0","0","0","0","0",(iii)(iv)(v),Cultural,C,Uzbekistan,Ouzbékistan,Asia and the Pacific,Asie et Pacifique,uz,uzb,"0",1990/01/01,./0.png
64.42861,39.77472,64.428610000000006,39.774720000000002,"2184","602",,Historic Centre of Bukhara,Centre historique de Boukhara,"<p>Bukhara, which is situated on the Silk Route, is more than 2,000 years old. It is the most complete example of a medieval city in Central Asia, with an urban fabric that has remained largely intact. Monuments of particular interest include the famous","<p>Située sur la Route de la soie, Boukhara a plus de 2 000 ans. C'est l'exemple le plus complet d'une ville médiévale d'Asie centrale dont le tissu urbain est resté majoritairement intact, avec de nombreux monuments dont la célèbre tombe d'Ismaël",,,"1993",,"0",,,216.000000000000000,"0","1","0","1","0","1","0","0","0","0",(ii)(iv)(vi),Cultural,C,Uzbekistan,Ouzbékistan,Asia and the Pacific,Asie et Pacifique,uz,uzb,"0",1993/01/01,./0.png
67.0,39.66861,67.000000000000000,39.668610000000001,"715","603",Rev,Samarkand  – Crossroad of Cultures,Samarkand – carrefour de cultures,"<p>The historic town of Samarkand is a crossroad and melting pot of the world's cultures. Founded in the 7th century B.C. as ancient Afrasiab, Samarkand had its most significant development in the Timurid period from the 14th to the 15th centuries. The m","<p>La ville historique de Samarkand représente un carrefour et un lieu de synthèse des cultures du monde entier. Fondée au VII<sup>e</sup> siècle avant l'ère chrétienne sous le nom d'Afrasyab, Samarkand connut son apogée à l'époque timouride, du","<p><em>Criterion i </em>: The architecture and townscape of Samarkand, situated at the crossroads of ancient cultures, are masterpieces of Islamic cultural creativity.</p>
<p><em>Criterion ii </em>: Ensembles in Samarkand such as the Bibi Khanum Mosque a","<p><em>Critère i </em>: L’architecture et le paysage urbain de Samarkand, située au carrefour d’anciennes cultures, sont des chefs d’œuvre de la créativité culturelle islamique.</p>
<p><em>Critère ii </em>: Les ensembles de Samarkand, tels la","2001",,"0",,,1123.000000000000000,"1","1","0","1","0","0","0","0","0","0",(i)(ii)(iv),Cultural,C,Uzbekistan,Ouzbékistan,Asia and the Pacific,Asie et Pacifique,uz,uzb,"0",2001/01/01,./0.png
66.83333,39.05,66.833330000000004,39.049999999999997,"1037","885",,Historic Centre of Shakhrisyabz,Centre historique de Shakhrisyabz,"<p>The historic centre of Shakhrisyabz contains a collection of exceptional monuments and ancient quarters which bear witness to the city's secular development, and particularly to the period of its apogee, under the rule of Amir Temur and the Temurids,","<p>Le centre historique de Shakhrisyabz compte des édifices monumentaux exceptionnels et des quartiers anciens témoignant du développement séculaire de la ville, et tout particulièrement de son apogée, sous le règne d'Amir Temour et des temourides","<p><em>Criterion iii </em>: Shakhrisyabz contains many fine monuments, and in particular those from the Timurid period, which was of great cultural and political significance in medieval Central Asia.</p>
<p><em>Criterion iv</em> : The buildings of Shakh","<p><em>Critère iii</em> : Shakhrisyabz compte plusieurs monuments de haute qualité et en particulier ceux de la période des Timourides qui eut une grande importance culturelle et politique en Asie centrale au Moyen Âge.</p>
<p><em>Critère iv </em>:","2000",,"1",,Y 2016,240.000000000000000,"0","0","1","1","0","0","0","0","0","0",(iii)(iv),Cultural,C,Uzbekistan,Ouzbékistan,Asia and the Pacific,Asie et Pacifique,uz,uzb,"0",2000/01/01,./0.png
168.1777194444,-17.6280694444,168.177719444399997,-17.628069444400001,"1511","1280",,Chief Roi Mata’s Domain,Domaine du chef Roi Mata,"<p>Chief Roi Mata’s Domain is the first site to be inscribed in Vanuatu. It consists of three early 17th century AD sites on the islands of Efate, Lelepa and Artok associated with the life and death of the last paramount chief, or Roi Mata, of what is","<p>Le domaine du chef Roi Mata est le premier bien du Vanuatu à être inscrit sur la Liste. Ce domaine consiste en trois sites des îles d'Efate, de Lelepa et d'Artok qui sont associés avec la vie et la mort, aux alentours de 1600 après JC, du dernier",,,"2008",,"0",,,886.309999999999945,"0","0","1","0","1","1","0","0","0","0",(iii)(v)(vi),Cultural,C,Vanuatu,Vanuatu,Asia and the Pacific,Asie et Pacifique,vu,vut,"0",2008/01/01,./0.png
-69.679228,11.409794,-69.679227999999995,11.409794000000000,"779","658",,Coro and its Port,Coro et son port,"<p>With its earthen constructions unique to the Caribbean, Coro is the only surviving example of a rich fusion of local traditions with Spanish Mudéjar and Dutch architectural techniques. One of the first colonial towns (founded in 1527), it has some 60","<p>Construite dans un style de construction en terre unique aux Caraïbes, la ville est le seul exemple qui subsiste d'une synthèse réussie de traditions locales et de techniques architecturales mudéjares espagnoles et néerlandaises. L'une des premi�",,,"1993",,"1",,Y 2005,18.399999999999999,"0","0","0","1","1","0","0","0","0","0",(iv)(v),Cultural,C,Venezuela (Bolivarian Republic of),Venezuela (République bolivarienne du),Latin America and the Caribbean,Amérique latine et Caraïbes,ve,ven,"0",1993/01/01,./0.png
-62.037883,5.337994,-62.037883000000001,5.337994000000000,"829","701",,Canaima National Park,Parc national de Canaima,<p>Canaima National Park is spread over 3 million ha in south-eastern Venezuela along the border between Guyana and Brazil. Roughly 65% of the park is covered by table mountain (tepui) formations. The tepuis constitute a unique biogeological entity and a,"<p>Le parc national de Canaima s'étend sur 3 millions d'hectares dans le sud-est du Venezuela, jouxtant les frontières du Guyana et du Brésil. Environ 65 % du parc sont occupés par des montagnes tabulaires <em>tepuis</em> . Elles constituent un milie",,,"1994",,"0",,,3000000.000000000000000,"0","0","0","0","0","0","1","1","1","1",(vii)(viii)(ix)(x),Natural,N,Venezuela (Bolivarian Republic of),Venezuela (République bolivarienne du),Latin America and the Caribbean,Amérique latine et Caraïbes,ve,ven,"0",1994/01/01,./2.png
-66.89068,10.49073,-66.890680000000003,10.490729999999999,"1150","986",,Ciudad Universitaria de Caracas,Ciudad Universitaria de Caracas,"<p>The Ciudad Universitaria de Caracas, built to the design of the architect Carlos Raúl Villanueva, between 1940 and 1960, is an outstanding example of the Modern Movement in architecture. The university campus integrates the large number of buildings","<p>La Cité universitaire de Caracas, construite selon les plans de l'architecte Carlos Raúl Villanueva, entre 1940 et 1960, est un exemple exceptionnel du mouvement moderne en architecture. Elle regroupe un grand nombre de bâtiments et de fonctions da","<p><em>Criterion i </em>:The Ciudad Universitaria de Caracas is a masterpiece of modern city planning, architecture and art, created by the Venezuelan architect Carlos Raúl Villanueva and a group of distinguished avant-garde artists.</p>
<p><em>Criterio","<p><em>Critère i </em>: La cité universitaire de Caracas est un chef d’oeuvre en matière d’art, d’architecture et de conception d’une ville moderne, créée par l’architecte vénézuélien Carlos Raúl Villanueva et par un groupe éminent d�","2000",,"0",,,164.203000000000003,"1","0","0","1","0","0","0","0","0","0",(i)(iv),Cultural,C,Venezuela (Bolivarian Republic of),Venezuela (République bolivarienne du),Latin America and the Caribbean,Amérique latine et Caraïbes,ve,ven,"0",2000/01/01,./0.png
107.1,20.9,107.099999999999994,20.899999999999999,"796","672",Bis,Ha Long Bay,Baie d'Ha-Long,"<p>Ha Long Bay, in the Gulf of Tonkin, includes some 1,600 islands and islets, forming a spectacular seascape of limestone pillars. Because of their precipitous nature, most of the islands are uninhabited and unaffected by a human presence. The site's ou","<p>La baie d'Ha-Long, dans le golfe du Tonkin, compte environ 1 600 îles et îlots qui créent un paysage marin spectaculaire de piliers de calcaire. En raison du relief vertigineux, la plupart des îles sont inhabitées et non perturbées par l'homme.",,,"1994","2000","0",,,43400.000000000000000,"0","0","0","0","0","0","1","1","0","0",(vii)(viii),Natural,N,Viet Nam,Viet Nam,Asia and the Pacific,Asie et Pacifique,vn,vnm,"0",1994/01/01,./2.png
107.57778,16.46944,107.577780000000004,16.469439999999999,"802","678",,Complex of Hué Monuments,Ensemble de monuments de Huê,"<p>Established as the capital of unified Viet Nam in 1802, Hué was not only the political but also the cultural and religious centre under the Nguyen dynasty until 1945. The Perfume River winds its way through the Capital City, the Imperial City, the Fo","<p>Établie comme capitale du Viet Nam unifié en 1802, la ville de Huê a été non seulement le centre politique mais aussi le centre culturel et religieux sous la dynastie Nguyên, jusqu'en 1945. La rivière des Parfums serpente à travers la cité-ca",,,"1993",,"0",,,315.470000000000027,"0","0","0","1","0","0","0","0","0","0",(iv),Cultural,C,Viet Nam,Viet Nam,Asia and the Pacific,Asie et Pacifique,vn,vnm,"0",1993/01/01,./0.png
108.3333333,15.88333333,108.333333300000007,15.883333329999999,"1109","948",,Hoi An Ancient Town,Vieille ville de Hoi An,"<p>Hoi An Ancient Town is an exceptionally well-preserved example of a South-East Asian trading port dating from the 15th to the 19th century. Its buildings and its street plan reflect the influences, both indigenous and foreign, that have combined to pr",<p>Hoi An constitue un exemple exceptionnellement bien préservé d'une cité qui fut un port marchand d'Asie du Sud-Est du XV<sup>e</sup> au XIX<sup>e</sup> siècle. Ses bâtiments et la disposition de ses rues reflètent les traditions autochtones auss,"<p><em>Criterion (ii)</em> : Hoi An is an outstanding material manifestation of the fusion of cultures over time in an international commercial port.</p>
<p><em>Criterion (v)</em> : Hoi An is an exceptionally well preserved example of a traditional Asian","<p><em>Critère ii </em> : Hoi An est une importante et remarquable manifestation de la fusion des cultures, au fil du temps, dans un port commercial international.</p>
<p><em>Critère v</em> : Hoi An est un exemple exceptionnellement bien préservé de","1999",,"0",,,30.000000000000000,"0","1","0","0","1","0","0","0","0","0",(ii)(v),Cultural,C,Viet Nam,Viet Nam,Asia and the Pacific,Asie et Pacifique,vn,vnm,"0",1999/01/01,./0.png
108.109169,15.773843,108.109168999999994,15.773842999999999,"1110","949",,My Son Sanctuary,Sanctuaire de Mi-sön,<p>Between the 4th and 13th centuries a unique culture which owed its spiritual origins to Indian Hinduism developed on the coast of contemporary Viet Nam. This is graphically illustrated by the remains of a series of impressive tower-temples located in,"<p>Du IV<sup>e</sup> au XIII<sup>e</sup> siècle, la côte du Viet Nam contemporain accueillait une culture unique, associée par ses racines spirituelles à l'hindouisme indien. Cette relation est illustrée par les vestiges d'une série d'impressionnan","<p><em>Criterion (ii)</em> : The My Son Sanctuary is an exceptional example of cultural interchange, with the introduction the Hindu architecture of the Indian sub-continent into South-East Asia.</p>
<p><em>Criterion (iii)</em> :The Champa Kingdom was an","<p><em>Critère ii </em>:Le sanctuaire de Mi-sön est un exemple exceptionnel d’échange culturel, de par l’introduction de l’architecture hindoue du sous-continent indien en Asie du Sud-Est.</p>
<p><em>Critère iii </em>:Le royaume de Champâ éta","1999",,"0",,,142.000000000000000,"0","1","1","0","0","0","0","0","0","0",(ii)(iii),Cultural,C,Viet Nam,Viet Nam,Asia and the Pacific,Asie et Pacifique,vn,vnm,"0",1999/01/01,./0.png
106.15125,17.5372222222,106.151250000000005,17.537222222200000,"2059","951",Bis,Phong Nha-Ke Bang National Park,Parc national de Phong Nha - Ke Bang,"<p>The Phong Nha-Ke Bang National Park, inscribed on the World Heritage List in 2003, covered 85,754 hectares. With this extension, the site covers a total surface area of 123,326 hectares (a 46 % increase) and shares a boundary with the Hin Namno Nature","<p>Le Parc national de Phong Nha-Ke Bang, inscrit en 2003 sur la Liste du patrimoine mondial, couvrait 85 754 ha. Avec cette extension, il atteint désormais la surface de 123 326 ha (soit une augmentation de 46%) et devient contigu avec la réserve natu",,,"2003","2015","0",,,123326.000000000000000,"0","0","0","0","0","0","0","1","1","1",(viii)(ix)(x),Natural,N,Viet Nam,Viet Nam,Asia and the Pacific,Asie et Pacifique,vn,vnm,"0",2003/01/01,./2.png
105.838623,21.03752,105.838622999999998,21.037520000000001,"1689","1328",,Central Sector of the Imperial Citadel of Thang Long - Hanoi,Secteur central de la cité impériale de Thang Long-Hanoï,"<p>The Thang Long Imperial Citadel was built in the 11th century by the Ly Viet Dynasty, marking the independence of the Dai Viet. It was constructed on the remains of a Chinese fortress dating from the 7th century, on drained land reclaimed from the Red","<p>La cité impériale de Thang Long, édifiée au XIe siècle par la dynastie Viêt des Ly, concrétise l'indépendance du Dai Viêt. Elle a été construite sur les vestiges d'une citadelle chinoise remontant au 7e siècle, dans les terrains drainés d",,,"2010",,"0",,,18.395000000000000,"0","1","1","0","0","1","0","0","0","0",(ii)(iii)(vi),Cultural,C,Viet Nam,Viet Nam,Asia and the Pacific,Asie et Pacifique,vn,vnm,"0",2010/01/01,./0.png
